"team","group_team","rank_team","opp_team","group_opp_team","rank_opp","match_num","simulation"
"Qatar",1,2,"Wales",2,1,5,911
"Chile",3,2,"Argentina",4,1,6,911
"Poland",5,2,"Denmark",6,1,7,911
"Portugal",7,2,"Switzerland",8,1,8,911
"Morocco",1,1,"Italy",2,2,1,912
"Australia",3,1,"Iran",4,2,2,912
"Uruguay",5,1,"Netherlands",6,2,3,912
"Spain",7,1,"Algeria",8,2,4,912
"United States",1,2,"Brazil",2,1,5,912
"Senegal",3,2,"England",4,1,6,912
"Japan",5,2,"Switzerland",6,1,7,912
"Germany",7,2,"France",8,1,8,912
"Wales",1,1,"United States",2,2,1,913
"France",3,1,"Argentina",4,2,2,913
"Portugal",5,1,"Denmark",6,2,3,913
"Belgium",7,1,"Australia",8,2,4,913
"Qatar",1,2,"Brazil",2,1,5,913
"Chile",3,2,"Iran",4,1,6,913
"Germany",5,2,"Korea Republic",6,1,7,913
"Uruguay",7,2,"England",8,1,8,913
"Denmark",1,1,"Brazil",2,2,1,914
"Croatia",3,1,"Korea Republic",4,2,2,914
"Spain",5,1,"Australia",6,2,3,914
"Argentina",7,1,"Colombia",8,2,4,914
"Qatar",1,2,"Netherlands",2,1,5,914
"Portugal",3,2,"Mexico",4,1,6,914
"Switzerland",5,2,"France",6,1,7,914
"Japan",7,2,"England",8,1,8,914
"Denmark",1,1,"Korea Republic",2,2,1,915
"Brazil",3,1,"Uruguay",4,2,2,915
"Spain",5,1,"United States",6,2,3,915
"Italy",7,1,"Switzerland",8,2,4,915
"Qatar",1,2,"Belgium",2,1,5,915
"Mexico",3,2,"Portugal",4,1,6,915
"Chile",5,2,"France",6,1,7,915
"England",7,2,"Germany",8,1,8,915
"Colombia",1,1,"Jamaica",2,2,1,916
"Belgium",3,1,"Japan",4,2,2,916
"Netherlands",5,1,"Iran",6,2,3,916
"Germany",7,1,"Uruguay",8,2,4,916
"Switzerland",1,2,"Senegal",2,1,5,916
"Croatia",3,2,"France",4,1,6,916
"Portugal",5,2,"Mexico",6,1,7,916
"Brazil",7,2,"Wales",8,1,8,916
"Colombia",1,1,"Chile",2,2,1,917
"Mexico",3,1,"Netherlands",4,2,2,917
"Germany",5,1,"Korea Republic",6,2,3,917
"Wales",7,1,"Croatia",8,2,4,917
"Qatar",1,2,"Italy",2,1,5,917
"Australia",3,2,"Portugal",4,1,6,917
"Spain",5,2,"Brazil",6,1,7,917
"Belgium",7,2,"Argentina",8,1,8,917
"Switzerland",1,1,"Mexico",2,2,1,918
"Brazil",3,1,"Colombia",4,2,2,918
"Germany",5,1,"Spain",6,2,3,918
"France",7,1,"Italy",8,2,4,918
"Jamaica",1,2,"Argentina",2,1,5,918
"Korea Republic",3,2,"England",4,1,6,918
"Belgium",5,2,"Australia",6,1,7,918
"Iran",7,2,"Portugal",8,1,8,918
"Uruguay",1,1,"Australia",2,2,1,919
"Wales",3,1,"England",4,2,2,919
"Italy",5,1,"Mexico",6,2,3,919
"Belgium",7,1,"Netherlands",8,2,4,919
"Switzerland",1,2,"Spain",2,1,5,919
"France",3,2,"Colombia",4,1,6,919
"Brazil",5,2,"Portugal",6,1,7,919
"United States",7,2,"Japan",8,1,8,919
"Qatar",1,1,"Poland",2,2,1,920
"Belgium",3,1,"France",4,2,2,920
"Spain",5,1,"United States",6,2,3,920
"Brazil",7,1,"Mexico",8,2,4,920
"Croatia",1,2,"Colombia",2,1,5,920
"Netherlands",3,2,"Denmark",4,1,6,920
"Tunisia",5,2,"Uruguay",6,1,7,920
"Italy",7,2,"Argentina",8,1,8,920
"Croatia",1,1,"France",2,2,1,921
"Belgium",3,1,"United States",4,2,2,921
"Spain",5,1,"Brazil",6,2,3,921
"Chile",7,1,"Poland",8,2,4,921
"Switzerland",1,2,"Netherlands",2,1,5,921
"Australia",3,2,"England",4,1,6,921
"Iran",5,2,"Italy",6,1,7,921
"Germany",7,2,"Denmark",8,1,8,921
"Uruguay",1,1,"Australia",2,2,1,922
"Portugal",3,1,"United States",4,2,2,922
"Wales",5,1,"Switzerland",6,2,3,922
"Argentina",7,1,"Poland",8,2,4,922
"Qatar",1,2,"Spain",2,1,5,922
"Chile",3,2,"Nigeria",4,1,6,922
"Korea Republic",5,2,"France",6,1,7,922
"Croatia",7,2,"Italy",8,1,8,922
"Qatar",1,1,"Korea Republic",2,2,1,923
"Switzerland",3,1,"Mexico",4,2,2,923
"Belgium",5,1,"Chile",6,2,3,923
"Wales",7,1,"Poland",8,2,4,923
"Netherlands",1,2,"France",2,1,5,923
"Spain",3,2,"Brazil",4,1,6,923
"Iran",5,2,"Italy",6,1,7,923
"England",7,2,"Argentina",8,1,8,923
"United States",1,1,"Denmark",2,2,1,924
"France",3,1,"Wales",4,2,2,924
"Netherlands",5,1,"Mexico",6,2,3,924
"Uruguay",7,1,"Belgium",8,2,4,924
"Germany",1,2,"Argentina",2,1,5,924
"Chile",3,2,"England",4,1,6,924
"Brazil",5,2,"Portugal",6,1,7,924
"Spain",7,2,"Algeria",8,1,8,924
"Colombia",1,1,"Croatia",2,2,1,925
"France",3,1,"Germany",4,2,2,925
"Argentina",5,1,"Spain",6,2,3,925
"Portugal",7,1,"Australia",8,2,4,925
"Tunisia",1,2,"Brazil",2,1,5,925
"Chile",3,2,"Switzerland",4,1,6,925
"Denmark",5,2,"Netherlands",6,1,7,925
"Poland",7,2,"England",8,1,8,925
"Qatar",1,1,"Australia",2,2,1,926
"Netherlands",3,1,"Poland",4,2,2,926
"Argentina",5,1,"United States",6,2,3,926
"Spain",7,1,"France",8,2,4,926
"Wales",1,2,"England",2,1,5,926
"Brazil",3,2,"Germany",4,1,6,926
"Switzerland",5,2,"Algeria",6,1,7,926
"Italy",7,2,"Mexico",8,1,8,926
"Qatar",1,1,"Italy",2,2,1,927
"Brazil",3,1,"Wales",4,2,2,927
"Spain",5,1,"Senegal",6,2,3,927
"Portugal",7,1,"Uruguay",8,2,4,927
"Germany",1,2,"Belgium",2,1,5,927
"Australia",3,2,"Argentina",4,1,6,927
"Japan",5,2,"France",6,1,7,927
"Iran",7,2,"England",8,1,8,927
"Mexico",1,1,"Wales",2,2,1,928
"Portugal",3,1,"Brazil",4,2,2,928
"Iran",5,1,"United States",6,2,3,928
"France",7,1,"Denmark",8,2,4,928
"Switzerland",1,2,"Uruguay",2,1,5,928
"Italy",3,2,"Netherlands",4,1,6,928
"Spain",5,2,"Nigeria",6,1,7,928
"Germany",7,2,"Argentina",8,1,8,928
"Qatar",1,1,"Belgium",2,2,1,929
"England",3,1,"France",4,2,2,929
"Argentina",5,1,"Senegal",6,2,3,929
"Portugal",7,1,"Spain",8,2,4,929
"Colombia",1,2,"Italy",2,1,5,929
"Netherlands",3,2,"Mexico",4,1,6,929
"United States",5,2,"Brazil",6,1,7,929
"Uruguay",7,2,"Australia",8,1,8,929
"Germany",1,1,"Brazil",2,2,1,930
"Colombia",3,1,"Mexico",4,2,2,930
"Netherlands",5,1,"France",6,2,3,930
"Spain",7,1,"Switzerland",8,2,4,930
"Qatar",1,2,"Wales",2,1,5,930
"England",3,2,"Argentina",4,1,6,930
"Chile",5,2,"Korea Republic",6,1,7,930
"Uruguay",7,2,"Belgium",8,1,8,930
"Germany",1,1,"Chile",2,2,1,931
"Belgium",3,1,"England",4,2,2,931
"Brazil",5,1,"Portugal",6,2,3,931
"Italy",7,1,"Tunisia",8,2,4,931
"Jamaica",1,2,"France",2,1,5,931
"Colombia",3,2,"Denmark",4,1,6,931
"Wales",5,2,"Croatia",6,1,7,931
"Senegal",7,2,"Korea Republic",8,1,8,931
"Poland",1,1,"England",2,2,1,932
"Brazil",3,1,"Iran",4,2,2,932
"Spain",5,1,"Belgium",6,2,3,932
"Portugal",7,1,"United States",8,2,4,932
"Germany",1,2,"Italy",2,1,5,932
"Croatia",3,2,"France",4,1,6,932
"Nigeria",5,2,"Chile",6,1,7,932
"Switzerland",7,2,"Argentina",8,1,8,932
"Senegal",1,1,"England",2,2,1,933
"Argentina",3,1,"Uruguay",4,2,2,933
"Portugal",5,1,"Brazil",6,2,3,933
"Spain",7,1,"Netherlands",8,2,4,933
"Italy",1,2,"Mexico",2,1,5,933
"Korea Republic",3,2,"Belgium",4,1,6,933
"Wales",5,2,"Germany",6,1,7,933
"Switzerland",7,2,"France",8,1,8,933
"Denmark",1,1,"Argentina",2,2,1,934
"France",3,1,"Chile",4,2,2,934
"Spain",5,1,"Brazil",6,2,3,934
"England",7,1,"Uruguay",8,2,4,934
"Qatar",1,2,"Mexico",2,1,5,934
"Colombia",3,2,"Belgium",4,1,6,934
"Japan",5,2,"Italy",6,1,7,934
"Switzerland",7,2,"Portugal",8,1,8,934
"Morocco",1,1,"Brazil",2,2,1,935
"Belgium",3,1,"Croatia",4,2,2,935
"Spain",5,1,"France",6,2,3,935
"Denmark",7,1,"Germany",8,2,4,935
"Switzerland",1,2,"Mexico",2,1,5,935
"Korea Republic",3,2,"Poland",4,1,6,935
"Australia",5,2,"Netherlands",6,1,7,935
"Portugal",7,2,"England",8,1,8,935
"Costa Rica",1,1,"Spain",2,2,1,936
"Italy",3,1,"England",4,2,2,936
"Portugal",5,1,"Iran",6,2,3,936
"Korea Republic",7,1,"Jamaica",8,2,4,936
"Germany",1,2,"Uruguay",2,1,5,936
"France",3,2,"Chile",4,1,6,936
"Mexico",5,2,"Brazil",6,1,7,936
"Argentina",7,2,"Belgium",8,1,8,936
"Uruguay",1,1,"Argentina",2,2,1,937
"Portugal",3,1,"Jamaica",4,2,2,937
"Belgium",5,1,"Croatia",6,2,3,937
"Denmark",7,1,"Spain",8,2,4,937
"Wales",1,2,"Germany",2,1,5,937
"Mexico",3,2,"Brazil",4,1,6,937
"Colombia",5,2,"France",6,1,7,937
"England",7,2,"Netherlands",8,1,8,937
"Croatia",1,1,"England",2,2,1,938
"Switzerland",3,1,"Spain",4,2,2,938
"Argentina",5,1,"Portugal",6,2,3,938
"Brazil",7,1,"France",8,2,4,938
"Qatar",1,2,"Netherlands",2,1,5,938
"Belgium",3,2,"Denmark",4,1,6,938
"Italy",5,2,"Germany",6,1,7,938
"Tunisia",7,2,"Uruguay",8,1,8,938
"Qatar",1,1,"Japan",2,2,1,939
"Spain",3,1,"Korea Republic",4,2,2,939
"Netherlands",5,1,"France",6,2,3,939
"Italy",7,1,"Mexico",8,2,4,939
"Wales",1,2,"Brazil",2,1,5,939
"Germany",3,2,"Portugal",4,1,6,939
"Argentina",5,2,"Colombia",6,1,7,939
"Nigeria",7,2,"Belgium",8,1,8,939
"Qatar",1,1,"Croatia",2,2,1,940
"Belgium",3,1,"Germany",4,2,2,940
"Colombia",5,1,"Brazil",6,2,3,940
"Spain",7,1,"France",8,2,4,940
"Algeria",1,2,"Argentina",2,1,5,940
"United States",3,2,"Poland",4,1,6,940
"Iran",5,2,"Korea Republic",6,1,7,940
"Chile",7,2,"Switzerland",8,1,8,940
"Denmark",1,1,"Switzerland",2,2,1,941
"England",3,1,"United States",4,2,2,941
"Italy",5,1,"Brazil",6,2,3,941
"Japan",7,1,"Netherlands",8,2,4,941
"Algeria",1,2,"Portugal",2,1,5,941
"Senegal",3,2,"Belgium",4,1,6,941
"Spain",5,2,"Croatia",6,1,7,941
"Argentina",7,2,"France",8,1,8,941
"Switzerland",1,1,"Netherlands",2,2,1,942
"Korea Republic",3,1,"Argentina",4,2,2,942
"Mexico",5,1,"Denmark",6,2,3,942
"Portugal",7,1,"Chile",8,2,4,942
"Uruguay",1,2,"France",2,1,5,942
"Spain",3,2,"Germany",4,1,6,942
"Australia",5,2,"Belgium",6,1,7,942
"Colombia",7,2,"Italy",8,1,8,942
"Jamaica",1,1,"Portugal",2,2,1,943
"Italy",3,1,"Denmark",4,2,2,943
"Mexico",5,1,"Germany",6,2,3,943
"France",7,1,"Netherlands",8,2,4,943
"Senegal",1,2,"Uruguay",2,1,5,943
"Argentina",3,2,"England",4,1,6,943
"Spain",5,2,"Switzerland",6,1,7,943
"Poland",7,2,"Belgium",8,1,8,943
"Netherlands",1,1,"Japan",2,2,1,944
"France",3,1,"Italy",4,2,2,944
"Uruguay",5,1,"Denmark",6,2,3,944
"Croatia",7,1,"Switzerland",8,2,4,944
"Qatar",1,2,"Mexico",2,1,5,944
"Australia",3,2,"Spain",4,1,6,944
"England",5,2,"Argentina",6,1,7,944
"Belgium",7,2,"Germany",8,1,8,944
"Poland",1,1,"Colombia",2,2,1,945
"Denmark",3,1,"Australia",4,2,2,945
"Uruguay",5,1,"Japan",6,2,3,945
"Wales",7,1,"Chile",8,2,4,945
"Mexico",1,2,"England",2,1,5,945
"Switzerland",3,2,"Netherlands",4,1,6,945
"United States",5,2,"Argentina",6,1,7,945
"Brazil",7,2,"Portugal",8,1,8,945
"Switzerland",1,1,"Germany",2,2,1,946
"Spain",3,1,"Morocco",4,2,2,946
"Belgium",5,1,"Portugal",6,2,3,946
"England",7,1,"Mexico",8,2,4,946
"Denmark",1,2,"Brazil",2,1,5,946
"Uruguay",3,2,"Italy",4,1,6,946
"Tunisia",5,2,"Colombia",6,1,7,946
"Netherlands",7,2,"France",8,1,8,946
"Uruguay",1,1,"France",2,2,1,947
"Germany",3,1,"Brazil",4,2,2,947
"England",5,1,"Italy",6,2,3,947
"Colombia",7,1,"Chile",8,2,4,947
"Algeria",1,2,"Denmark",2,1,5,947
"Spain",3,2,"Netherlands",4,1,6,947
"Mexico",5,2,"Argentina",6,1,7,947
"Belgium",7,2,"Portugal",8,1,8,947
"Tunisia",1,1,"Spain",2,2,1,948
"England",3,1,"Switzerland",4,2,2,948
"Italy",5,1,"France",6,2,3,948
"Portugal",7,1,"Australia",8,2,4,948
"Denmark",1,2,"Wales",2,1,5,948
"Mexico",3,2,"Belgium",4,1,6,948
"Brazil",5,2,"Netherlands",6,1,7,948
"Croatia",7,2,"Argentina",8,1,8,948
"Qatar",1,1,"France",2,2,1,949
"England",3,1,"Algeria",4,2,2,949
"Argentina",5,1,"Switzerland",6,2,3,949
"Italy",7,1,"Poland",8,2,4,949
"Netherlands",1,2,"Iran",2,1,5,949
"Colombia",3,2,"Portugal",4,1,6,949
"Wales",5,2,"Brazil",6,1,7,949
"Spain",7,2,"Belgium",8,1,8,949
"Wales",1,1,"Denmark",2,2,1,950
"Argentina",3,1,"Spain",4,2,2,950
"Chile",5,1,"Portugal",6,2,3,950
"England",7,1,"Italy",8,2,4,950
"Uruguay",1,2,"Morocco",2,1,5,950
"Mexico",3,2,"Australia",4,1,6,950
"Belgium",5,2,"Korea Republic",6,1,7,950
"Nigeria",7,2,"France",8,1,8,950
"Netherlands",1,1,"Croatia",2,2,1,951
"Korea Republic",3,1,"Nigeria",4,2,2,951
"France",5,1,"Mexico",6,2,3,951
"Germany",7,1,"Colombia",8,2,4,951
"Qatar",1,2,"Australia",2,1,5,951
"England",3,2,"Brazil",4,1,6,951
"Uruguay",5,2,"Algeria",6,1,7,951
"Japan",7,2,"Spain",8,1,8,951
"Uruguay",1,1,"Netherlands",2,2,1,952
"Portugal",3,1,"Australia",4,2,2,952
"Belgium",5,1,"Italy",6,2,3,952
"England",7,1,"Spain",8,2,4,952
"Poland",1,2,"Brazil",2,1,5,952
"Chile",3,2,"Mexico",4,1,6,952
"Japan",5,2,"France",6,1,7,952
"Croatia",7,2,"Algeria",8,1,8,952
"Mexico",1,1,"Argentina",2,2,1,953
"France",3,1,"England",4,2,2,953
"Chile",5,1,"Nigeria",6,2,3,953
"Spain",7,1,"Brazil",8,2,4,953
"Poland",1,2,"Germany",2,1,5,953
"Colombia",3,2,"Uruguay",4,1,6,953
"Portugal",5,2,"Netherlands",6,1,7,953
"Japan",7,2,"Jamaica",8,1,8,953
"Uruguay",1,1,"Denmark",2,2,1,954
"Italy",3,1,"Poland",4,2,2,954
"Algeria",5,1,"Mexico",6,2,3,954
"Portugal",7,1,"Wales",8,2,4,954
"Nigeria",1,2,"Switzerland",2,1,5,954
"Argentina",3,2,"Brazil",4,1,6,954
"Spain",5,2,"Belgium",6,1,7,954
"Germany",7,2,"France",8,1,8,954
"Morocco",1,1,"Brazil",2,2,1,955
"United States",3,1,"England",4,2,2,955
"Spain",5,1,"Belgium",6,2,3,955
"France",7,1,"Switzerland",8,2,4,955
"Wales",1,2,"Netherlands",2,1,5,955
"Argentina",3,2,"Uruguay",4,1,6,955
"Chile",5,2,"Germany",6,1,7,955
"Mexico",7,2,"Portugal",8,1,8,955
"Italy",1,1,"Australia",2,2,1,956
"Brazil",3,1,"England",4,2,2,956
"Belgium",5,1,"Netherlands",6,2,3,956
"Japan",7,1,"Denmark",8,2,4,956
"Algeria",1,2,"Spain",2,1,5,956
"Germany",3,2,"Poland",4,1,6,956
"Chile",5,2,"France",6,1,7,956
"Mexico",7,2,"Portugal",8,1,8,956
"Colombia",1,1,"Brazil",2,2,1,957
"Belgium",3,1,"Morocco",4,2,2,957
"Germany",5,1,"England",6,2,3,957
"France",7,1,"Portugal",8,2,4,957
"Senegal",1,2,"Mexico",2,1,5,957
"Uruguay",3,2,"Argentina",4,1,6,957
"Spain",5,2,"Netherlands",6,1,7,957
"Denmark",7,2,"Croatia",8,1,8,957
"Netherlands",1,1,"France",2,2,1,958
"Portugal",3,1,"Chile",4,2,2,958
"Brazil",5,1,"United States",6,2,3,958
"Argentina",7,1,"England",8,2,4,958
"Algeria",1,2,"Italy",2,1,5,958
"Croatia",3,2,"Belgium",4,1,6,958
"Mexico",5,2,"Spain",6,1,7,958
"Costa Rica",7,2,"Uruguay",8,1,8,958
"Qatar",1,1,"Netherlands",2,2,1,959
"Portugal",3,1,"Uruguay",4,2,2,959
"Argentina",5,1,"Chile",6,2,3,959
"Spain",7,1,"Belgium",8,2,4,959
"Germany",1,2,"Brazil",2,1,5,959
"Colombia",3,2,"France",4,1,6,959
"Croatia",5,2,"Denmark",6,1,7,959
"Australia",7,2,"Italy",8,1,8,959
"Poland",1,1,"Italy",2,2,1,960
"Senegal",3,1,"Netherlands",4,2,2,960
"England",5,1,"Uruguay",6,2,3,960
"Korea Republic",7,1,"Germany",8,2,4,960
"Colombia",1,2,"France",2,1,5,960
"Argentina",3,2,"Brazil",4,1,6,960
"Wales",5,2,"Portugal",6,1,7,960
"Spain",7,2,"Belgium",8,1,8,960
"Mexico",1,1,"United States",2,2,1,961
"France",3,1,"Chile",4,2,2,961
"Argentina",5,1,"Uruguay",6,2,3,961
"Brazil",7,1,"Wales",8,2,4,961
"Morocco",1,2,"Colombia",2,1,5,961
"Korea Republic",3,2,"Spain",4,1,6,961
"Japan",5,2,"Belgium",6,1,7,961
"Denmark",7,2,"Italy",8,1,8,961
"Netherlands",1,1,"Chile",2,2,1,962
"Colombia",3,1,"Denmark",4,2,2,962
"England",5,1,"Croatia",6,2,3,962
"Argentina",7,1,"Korea Republic",8,2,4,962
"Senegal",1,2,"Italy",2,1,5,962
"Spain",3,2,"Portugal",4,1,6,962
"Uruguay",5,2,"Belgium",6,1,7,962
"Germany",7,2,"Brazil",8,1,8,962
"Wales",1,1,"Denmark",2,2,1,963
"Algeria",3,1,"Germany",4,2,2,963
"Brazil",5,1,"France",6,2,3,963
"Mexico",7,1,"Belgium",8,2,4,963
"Croatia",1,2,"Argentina",2,1,5,963
"Colombia",3,2,"United States",4,1,6,963
"Netherlands",5,2,"Uruguay",6,1,7,963
"Australia",7,2,"Italy",8,1,8,963
"Jamaica",1,1,"United States",2,2,1,964
"Netherlands",3,1,"Mexico",4,2,2,964
"Wales",5,1,"Germany",6,2,3,964
"Senegal",7,1,"Switzerland",8,2,4,964
"Uruguay",1,2,"Italy",2,1,5,964
"Portugal",3,2,"Australia",4,1,6,964
"Croatia",5,2,"Brazil",6,1,7,964
"Colombia",7,2,"France",8,1,8,964
"Italy",1,1,"Uruguay",2,2,1,965
"Portugal",3,1,"Netherlands",4,2,2,965
"Spain",5,1,"Germany",6,2,3,965
"England",7,1,"Iran",8,2,4,965
"Qatar",1,2,"France",2,1,5,965
"Wales",3,2,"Brazil",4,1,6,965
"Poland",5,2,"Argentina",6,1,7,965
"Chile",7,2,"Belgium",8,1,8,965
"Uruguay",1,1,"Argentina",2,2,1,966
"Mexico",3,1,"Morocco",4,2,2,966
"Brazil",5,1,"Wales",6,2,3,966
"England",7,1,"Chile",8,2,4,966
"Jamaica",1,2,"Netherlands",2,1,5,966
"Portugal",3,2,"Italy",4,1,6,966
"Germany",5,2,"Spain",6,1,7,966
"Croatia",7,2,"Belgium",8,1,8,966
"Qatar",1,1,"Germany",2,2,1,967
"France",3,1,"Costa Rica",4,2,2,967
"Senegal",5,1,"Uruguay",6,2,3,967
"Spain",7,1,"Croatia",8,2,4,967
"Nigeria",1,2,"Portugal",2,1,5,967
"Colombia",3,2,"Brazil",4,1,6,967
"Mexico",5,2,"Wales",6,1,7,967
"Korea Republic",7,2,"Belgium",8,1,8,967
"Mexico",1,1,"Wales",2,2,1,968
"France",3,1,"Portugal",4,2,2,968
"Belgium",5,1,"United States",6,2,3,968
"Colombia",7,1,"Chile",8,2,4,968
"Algeria",1,2,"Argentina",2,1,5,968
"Uruguay",3,2,"Germany",4,1,6,968
"Italy",5,2,"Korea Republic",6,1,7,968
"Spain",7,2,"Croatia",8,1,8,968
"Chile",1,1,"Denmark",2,2,1,969
"Brazil",3,1,"Colombia",4,2,2,969
"Italy",5,1,"Netherlands",6,2,3,969
"Uruguay",7,1,"Portugal",8,2,4,969
"Germany",1,2,"Spain",2,1,5,969
"Mexico",3,2,"France",4,1,6,969
"Costa Rica",5,2,"Japan",6,1,7,969
"Belgium",7,2,"Iran",8,1,8,969
"Qatar",1,1,"Colombia",2,2,1,970
"Denmark",3,1,"Mexico",4,2,2,970
"Portugal",5,1,"Argentina",6,2,3,970
"Italy",7,1,"Uruguay",8,2,4,970
"Netherlands",1,2,"France",2,1,5,970
"Brazil",3,2,"Chile",4,1,6,970
"Korea Republic",5,2,"Croatia",6,1,7,970
"England",7,2,"Belgium",8,1,8,970
"Netherlands",1,1,"Korea Republic",2,2,1,971
"Italy",3,1,"Denmark",4,2,2,971
"Chile",5,1,"Wales",6,2,3,971
"Iran",7,1,"Belgium",8,2,4,971
"Poland",1,2,"France",2,1,5,971
"Australia",3,2,"Brazil",4,1,6,971
"Spain",5,2,"Morocco",6,1,7,971
"Portugal",7,2,"Croatia",8,1,8,971
"Italy",1,1,"Switzerland",2,2,1,972
"Argentina",3,1,"Portugal",4,2,2,972
"Denmark",5,1,"Brazil",6,2,3,972
"Belgium",7,1,"France",8,2,4,972
"Nigeria",1,2,"Netherlands",2,1,5,972
"Tunisia",3,2,"Germany",4,1,6,972
"Wales",5,2,"Croatia",6,1,7,972
"Poland",7,2,"Colombia",8,1,8,972
"Italy",1,1,"Wales",2,2,1,973
"Belgium",3,1,"Chile",4,2,2,973
"Portugal",5,1,"England",6,2,3,973
"France",7,1,"Switzerland",8,2,4,973
"Tunisia",1,2,"Argentina",2,1,5,973
"Poland",3,2,"Spain",4,1,6,973
"Netherlands",5,2,"Mexico",6,1,7,973
"Uruguay",7,2,"Brazil",8,1,8,973
"Qatar",1,1,"Nigeria",2,2,1,974
"Uruguay",3,1,"Chile",4,2,2,974
"France",5,1,"United States",6,2,3,974
"Portugal",7,1,"Wales",8,2,4,974
"Germany",1,2,"Brazil",2,1,5,974
"Australia",3,2,"Italy",4,1,6,974
"Poland",5,2,"Colombia",6,1,7,974
"Switzerland",7,2,"Argentina",8,1,8,974
"Chile",1,1,"Iran",2,2,1,975
"Korea Republic",3,1,"France",4,2,2,975
"England",5,1,"Australia",6,2,3,975
"Argentina",7,1,"Uruguay",8,2,4,975
"Germany",1,2,"Croatia",2,1,5,975
"Italy",3,2,"Wales",4,1,6,975
"Colombia",5,2,"Netherlands",6,1,7,975
"Japan",7,2,"Belgium",8,1,8,975
"Colombia",1,1,"Australia",2,2,1,976
"France",3,1,"Iran",4,2,2,976
"Brazil",5,1,"Nigeria",6,2,3,976
"Spain",7,1,"Belgium",8,2,4,976
"Switzerland",1,2,"Portugal",2,1,5,976
"Denmark",3,2,"England",4,1,6,976
"Mexico",5,2,"Germany",6,1,7,976
"Japan",7,2,"Croatia",8,1,8,976
"Netherlands",1,1,"Korea Republic",2,2,1,977
"Portugal",3,1,"Iran",4,2,2,977
"England",5,1,"Colombia",6,2,3,977
"Wales",7,1,"Croatia",8,2,4,977
"Qatar",1,2,"Italy",2,1,5,977
"Switzerland",3,2,"Denmark",4,1,6,977
"Uruguay",5,2,"Belgium",6,1,7,977
"Spain",7,2,"France",8,1,8,977
"Algeria",1,1,"Portugal",2,2,1,978
"Tunisia",3,1,"Argentina",4,2,2,978
"Uruguay",5,1,"England",6,2,3,978
"Belgium",7,1,"France",8,2,4,978
"Italy",1,2,"Denmark",2,1,5,978
"Mexico",3,2,"Germany",4,1,6,978
"Spain",5,2,"Chile",6,1,7,978
"Poland",7,2,"Netherlands",8,1,8,978
"Italy",1,1,"Algeria",2,2,1,979
"Colombia",3,1,"Netherlands",4,2,2,979
"Germany",5,1,"Denmark",6,2,3,979
"Spain",7,1,"Australia",8,2,4,979
"Qatar",1,2,"Brazil",2,1,5,979
"France",3,2,"Portugal",4,1,6,979
"Argentina",5,2,"Belgium",6,1,7,979
"Switzerland",7,2,"Mexico",8,1,8,979
"Wales",1,1,"Belgium",2,2,1,980
"Mexico",3,1,"Spain",4,2,2,980
"Chile",5,1,"Netherlands",6,2,3,980
"Korea Republic",7,1,"Germany",8,2,4,980
"Croatia",1,2,"Italy",2,1,5,980
"Poland",3,2,"Uruguay",4,1,6,980
"Portugal",5,2,"Brazil",6,1,7,980
"England",7,2,"France",8,1,8,980
"Italy",1,1,"Iran",2,2,1,981
"Costa Rica",3,1,"Chile",4,2,2,981
"Denmark",5,1,"Switzerland",6,2,3,981
"Spain",7,1,"Colombia",8,2,4,981
"Qatar",1,2,"Germany",2,1,5,981
"Portugal",3,2,"Belgium",4,1,6,981
"England",5,2,"Algeria",6,1,7,981
"Mexico",7,2,"France",8,1,8,981
"Colombia",1,1,"England",2,2,1,982
"Korea Republic",3,1,"Uruguay",4,2,2,982
"Belgium",5,1,"Chile",6,2,3,982
"Denmark",7,1,"Argentina",8,2,4,982
"Senegal",1,2,"Italy",2,1,5,982
"Brazil",3,2,"France",4,1,6,982
"Netherlands",5,2,"Portugal",6,1,7,982
"Japan",7,2,"Germany",8,1,8,982
"Italy",1,1,"Croatia",2,2,1,983
"Spain",3,1,"Colombia",4,2,2,983
"England",5,1,"Denmark",6,2,3,983
"Belgium",7,1,"Wales",8,2,4,983
"Qatar",1,2,"Switzerland",2,1,5,983
"Algeria",3,2,"Senegal",4,1,6,983
"Mexico",5,2,"Brazil",6,1,7,983
"Netherlands",7,2,"Germany",8,1,8,983
"Qatar",1,1,"England",2,2,1,984
"Poland",3,1,"Netherlands",4,2,2,984
"Korea Republic",5,1,"Uruguay",6,2,3,984
"Chile",7,1,"Switzerland",8,2,4,984
"Denmark",1,2,"Australia",2,1,5,984
"Germany",3,2,"Brazil",4,1,6,984
"Argentina",5,2,"Belgium",6,1,7,984
"Mexico",7,2,"Italy",8,1,8,984
"Germany",1,1,"Nigeria",2,2,1,985
"Italy",3,1,"Uruguay",4,2,2,985
"Brazil",5,1,"Jamaica",6,2,3,985
"Japan",7,1,"Chile",8,2,4,985
"Algeria",1,2,"Mexico",2,1,5,985
"Iran",3,2,"France",4,1,6,985
"Netherlands",5,2,"Argentina",6,1,7,985
"Portugal",7,2,"Denmark",8,1,8,985
"United States",1,1,"Netherlands",2,2,1,986
"Italy",3,1,"Brazil",4,2,2,986
"Denmark",5,1,"Croatia",6,2,3,986
"Colombia",7,1,"Iran",8,2,4,986
"Qatar",1,2,"Spain",2,1,5,986
"Portugal",3,2,"Germany",4,1,6,986
"France",5,2,"Argentina",6,1,7,986
